car_trip_id,transit_trip_id,car_trip_sequence,car_pos_sequence,car_destination_time,transit_trip_sequence,transit_pos_sequence,transit_destination_time,car_arrival_time_transit_stop,integration_distance,shared_distance,destinations_distance
6071666_1_4,6054760_3_4,1,1,2010-09-10 17:45:35.000000,2,2,2010-09-10 17:54:14.000000,2010-09-10 17:41:56.000000,2856.783,995.692,2000.052
6071666_1_4,6054760_3_4,1,1,2010-09-10 17:45:16.000001,3,2,2010-09-10 17:38:55.000000,2010-09-10 17:38:11.999999,2101.765,194.911,1556.505
6071666_1_4,6054760_3_4,1,1,2010-09-10 17:46:16.000001,3,3,2010-09-10 17:39:04.000000,2010-09-10 17:38:43.000000,2265.593,34.682,1556.505
6109155_3_2,6115369_1_2,1,1,2010-10-08 18:30:28.000000,2,2,2010-10-08 18:49:13.000001,2010-10-08 18:27:30.000001,23700.781,1346.475,16430.243
6109155_3_2,6115369_1_2,1,1,2010-10-08 18:33:38.000000,2,3,2010-10-08 18:52:13.000001,2010-10-08 18:27:28.000002,22119.18,3600.242,16430.243
6109155_3_2,6115369_1_2,1,1,2010-10-08 18:35:45.000000,2,4,2010-10-08 18:54:13.000001,2010-10-08 18:27:08.000003,21865.807,5055.306,16430.243
6033603_5_1,6026679_2_1,1,1,2010-06-01 09:30:17.000000,1,1,2010-06-01 09:47:56.000000,2010-06-01 09:14:08.000000,14859.321,3584.014,10424.346
6033603_5_1,6026679_2_1,1,1,2010-06-01 09:27:09.000000,1,2,2010-06-01 09:44:56.000000,2010-06-01 09:13:49.999999,14831.051,6393.507,10424.346
6033603_5_1,6026679_2_1,1,1,2010-06-01 09:34:09.999999,1,3,2010-06-01 09:51:56.000000,2010-06-01 09:19:20.000000,16032.033,3634.277,10424.346
6033603_5_1,6026679_2_1,1,1,2010-06-01 09:31:43.999999,1,4,2010-06-01 09:48:56.000000,2010-06-01 09:16:48.999999,15552.11,3720.179,10424.346
6033603_5_1,6026679_2_1,1,1,2010-06-01 09:31:43.999999,2,1,2010-06-01 09:48:56.000000,2010-06-01 09:16:48.999999,15552.11,3720.179,10424.346
6033603_5_1,6026679_2_1,1,1,2010-06-01 09:31:48.999999,2,2,2010-06-01 09:48:56.000000,2010-06-01 09:19:01.000000,16056.851,2753.979,10424.346
6033603_5_1,6021623_1_1,1,1,2010-06-01 09:35:03.000001,3,2,2010-06-01 09:17:31.000000,2010-06-01 09:16:48.999999,15552.11,239.482,3786.236
6033603_5_1,6021623_1_1,1,1,2010-06-01 09:35:03.000001,4,1,2010-06-01 09:17:31.000000,2010-06-01 09:16:49.000000,15553.032,240.404,3786.236
6033603_5_1,6021623_1_1,1,1,2010-06-01 09:35:03.000001,4,2,2010-06-01 09:17:31.000000,2010-06-01 09:16:49.000000,15553.753,241.125,3786.236
6033603_5_1,6021623_1_1,1,1,2010-06-01 09:34:03.000001,4,3,2010-06-01 09:16:56.000000,2010-06-01 09:16:14.000000,15442.337,129.709,3786.236
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:35:14.000000,1,1,2010-06-01 09:50:16.000002,2010-06-01 09:11:58.000000,5422.466,22415.355,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:34:57.000000,1,2,2010-06-01 09:49:16.000002,2010-06-01 09:11:02.000000,5108.977,22284.665,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:33:29.999998,1,3,2010-06-01 09:48:16.000002,2010-06-01 09:10:55.999999,7107.502,22042.353,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:33:47.000000,1,4,2010-06-01 09:48:16.000002,2010-06-01 09:10:53.999999,7088.038,22076.201,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:33:47.000000,2,1,2010-06-01 09:48:16.000002,2010-06-01 09:10:53.999999,7088.038,22076.201,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:36:17.000001,2,2,2010-06-01 09:51:16.000002,2010-06-01 09:11:46.000000,5004.422,22758.423,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:38:43.999998,2,3,2010-06-01 09:53:16.000002,2010-06-01 09:10:12.000001,6874.77,20779.791,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:39:53.000000,2,4,2010-06-01 09:54:16.000002,2010-06-01 09:10:06.000000,6870.648,20155.627,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:40:22.999997,2,5,2010-06-01 09:55:16.000002,2010-06-01 09:10:55.000000,7244.444,19848.306,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:42:00.000001,2,6,2010-06-01 09:57:16.000002,2010-06-01 09:12:03.000001,7757.137,18771.355,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:41:44.000001,2,7,2010-06-01 09:56:16.000002,2010-06-01 09:13:19.000000,8371.595,18156.897,3686.291
6033603_5_1,6126370_4_1,1,1,2010-06-01 09:41:34.000000,2,8,2010-06-01 09:56:16.000002,2010-06-01 09:11:57.999999,7131.556,17396.054,3686.291
6033603_5_1,6132009_2_1,1,1,2010-06-01 09:35:30.000000,2,2,2010-06-01 09:17:51.000000,2010-06-01 09:02:24.000000,530.409,4629.141,16254.382
6033603_5_1,6132009_2_1,1,1,2010-06-01 09:40:30.000000,2,3,2010-06-01 09:22:39.999999,2010-06-01 09:04:24.999999,1099.782,5301.966,16254.382
6033603_5_1,6035016_1_1,1,1,2010-06-01 09:35:30.000000,2,2,2010-06-01 09:17:51.000000,2010-06-01 09:02:24.000000,530.409,4629.141,16254.382
6033603_5_1,6035016_1_1,1,1,2010-06-01 09:40:30.000000,2,3,2010-06-01 09:22:39.999999,2010-06-01 09:04:24.999999,1099.782,5301.966,16254.382
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:35:14.000000,1,1,2010-06-01 09:50:16.000002,2010-06-01 09:11:58.000000,5422.466,22415.355,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:34:57.000000,1,2,2010-06-01 09:49:16.000002,2010-06-01 09:11:02.000000,5108.977,22284.665,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:33:29.999998,1,3,2010-06-01 09:48:16.000002,2010-06-01 09:10:55.999999,7107.502,22042.353,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:33:47.000000,1,4,2010-06-01 09:48:16.000002,2010-06-01 09:10:53.999999,7088.038,22076.201,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:33:47.000000,2,1,2010-06-01 09:48:16.000002,2010-06-01 09:10:53.999999,7088.038,22076.201,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:36:17.000001,2,2,2010-06-01 09:51:16.000002,2010-06-01 09:11:46.000000,5004.422,22758.423,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:38:43.999998,2,3,2010-06-01 09:53:16.000002,2010-06-01 09:10:12.000001,6874.77,20779.791,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:39:53.000000,2,4,2010-06-01 09:54:16.000002,2010-06-01 09:10:06.000000,6870.648,20155.627,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:40:22.999997,2,5,2010-06-01 09:55:16.000002,2010-06-01 09:10:55.000000,7244.444,19848.306,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:42:00.000001,2,6,2010-06-01 09:57:16.000002,2010-06-01 09:12:03.000001,7757.137,18771.355,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:41:44.000001,2,7,2010-06-01 09:56:16.000002,2010-06-01 09:13:19.000000,8371.595,18156.897,3686.291
6033603_5_1,6006491_1_1,1,1,2010-06-01 09:41:34.000000,2,8,2010-06-01 09:56:16.000002,2010-06-01 09:11:57.999999,7131.556,17396.054,3686.291
6033603_5_1,6016196_1_1,1,1,2010-06-01 09:41:41.000001,3,7,2010-06-01 09:24:50.999999,2010-06-01 09:20:59.999998,13209.637,1603.176,4828.802
6033603_5_1,6026354_1_1,1,1,2010-06-01 09:27:10.000001,1,2,2010-06-01 09:45:26.999999,2010-06-01 09:17:52.000000,17320.499,2162.126,4498.048
6033603_5_1,6026354_1_1,1,1,2010-06-01 09:28:56.000000,1,3,2010-06-01 09:46:26.999999,2010-06-01 09:20:01.000001,17654.314,2014.985,4498.048
6033603_5_1,6026354_1_1,1,1,2010-06-01 09:28:56.000000,2,1,2010-06-01 09:46:26.999999,2010-06-01 09:20:01.000001,17654.314,2014.985,4498.048
6033603_5_1,6021796_2_1,1,1,2010-06-01 09:25:40.000000,2,6,2010-06-01 09:47:09.000000,2010-06-01 09:17:09.999999,18434.841,1257.534,10210.229
6033603_5_1,6021796_2_1,1,1,2010-06-01 09:29:21.000000,2,7,2010-06-01 09:51:09.000000,2010-06-01 09:19:28.999999,17658.331,1727.38,10210.229
6033603_5_1,6060314_2_1,1,1,2010-06-01 09:41:41.000001,3,7,2010-06-01 09:24:50.999999,2010-06-01 09:20:59.999998,13209.637,1603.176,4828.802
6033603_5_1,6139239_2_1,1,1,2010-06-01 09:38:17.000001,2,2,2010-06-01 09:18:30.000000,2010-06-01 09:09:35.000000,6066.716,9003.392,8945.911
6033603_5_1,6139239_2_1,1,1,2010-06-01 09:35:17.000001,2,3,2010-06-01 09:15:50.999999,2010-06-01 09:07:19.000001,5814.174,7944.619,8945.911
6033603_5_1,6139239_2_1,1,1,2010-06-01 09:36:17.000001,2,4,2010-06-01 09:16:35.000000,2010-06-01 09:08:54.000002,6514.106,7223.735,8945.911
6033603_5_1,6139239_2_1,1,1,2010-06-01 09:40:17.000001,2,5,2010-06-01 09:20:03.999999,2010-06-01 09:10:28.000000,6972.546,7732.438,8945.911
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:23:42.000000,1,1,2010-06-01 09:22:49.000000,2010-06-01 09:15:51.000001,17458.366,1739.957,304.5
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:23:42.000000,1,2,2010-06-01 09:22:34.999999,2010-06-01 09:15:56.000001,17516.665,1681.658,304.5
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:24:42.000000,1,3,2010-06-01 09:23:09.999999,2010-06-01 09:16:29.000001,17406.753,1570.884,304.5
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:23:42.000000,1,4,2010-06-01 09:22:46.000000,2010-06-01 09:16:56.000000,17490.706,1468.497,304.5
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:23:42.000000,1,5,2010-06-01 09:22:23.000001,2010-06-01 09:16:50.000001,17536.557,1381.822,304.5
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:21:42.000000,1,6,2010-06-01 09:20:22.000001,2010-06-01 09:18:42.999999,19634.563,246.04,304.5
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:20:42.000000,1,7,2010-06-01 09:19:55.000000,2010-06-01 09:18:17.000000,19582.417,188.764,304.5
6033603_5_1,6049035_1_2,1,1,2010-06-01 09:21:42.000000,1,8,2010-06-01 09:20:39.000000,2010-06-01 09:18:32.999999,19598.381,172.8,304.5
6033603_5_1,6006418_1_1,1,1,2010-06-01 09:38:17.000001,2,2,2010-06-01 09:18:30.000000,2010-06-01 09:09:35.000000,6066.716,9003.392,8945.911
6033603_5_1,6006418_1_1,1,1,2010-06-01 09:35:17.000001,2,3,2010-06-01 09:15:50.999999,2010-06-01 09:07:19.000001,5814.174,7944.619,8945.911
6033603_5_1,6006418_1_1,1,1,2010-06-01 09:36:17.000001,2,4,2010-06-01 09:16:35.000000,2010-06-01 09:08:54.000002,6514.106,7223.735,8945.911
6033603_5_1,6006418_1_1,1,1,2010-06-01 09:40:17.000001,2,5,2010-06-01 09:20:03.999999,2010-06-01 09:10:28.000000,6972.546,7732.438,8945.911
6089061_1_3,6065157_1_4,1,1,2010-06-20 16:59:44.000001,1,1,2010-06-20 17:25:52.999999,2010-06-20 16:44:12.000000,5506.423,7681.631,13031.424
6089061_1_3,6017115_1_4,1,1,2010-06-20 16:52:46.000000,2,4,2010-06-20 17:16:00.000000,2010-06-20 16:52:19.000000,14477.707,164.516,12416.592
6089061_1_3,6017115_1_4,1,1,2010-06-20 17:02:11.000000,2,7,2010-06-20 17:26:00.000000,2010-06-20 16:52:44.000001,11103.775,2367.323,12416.592
6089061_1_3,6017115_1_4,1,1,2010-06-20 17:02:02.000001,3,2,2010-06-20 16:39:18.999999,2010-06-20 16:35:19.000001,1607.32,332.684,12745.897
6089061_1_3,6017115_1_4,1,1,2010-06-20 17:04:02.000001,3,3,2010-06-20 16:41:10.000000,2010-06-20 16:35:26.000000,1747.682,46.444,12745.897
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:04:20.999999,1,2,2010-06-20 17:25:20.000000,2010-06-20 16:45:12.000001,6711.733,10156.315,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:04:21.000001,1,3,2010-06-20 17:25:20.000000,2010-06-20 16:45:12.000002,6709.074,10153.656,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:04:34.000001,1,4,2010-06-20 17:25:20.000000,2010-06-20 16:45:24.999998,6782.626,10227.208,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:06:52.000000,1,5,2010-06-20 17:27:20.000000,2010-06-20 16:47:08.000000,5998.741,10251.514,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:06:52.000000,2,1,2010-06-20 17:27:20.000000,2010-06-20 16:47:08.000000,5998.741,10251.514,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:04:50.000000,2,2,2010-06-20 17:25:20.000000,2010-06-20 16:45:38.000001,5641.162,10430.535,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:01:30.000002,2,3,2010-06-20 17:22:20.000000,2010-06-20 16:43:20.000001,5270.965,9425.865,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 16:58:17.000000,2,4,2010-06-20 17:19:20.000000,2010-06-20 16:40:40.000000,4667.978,9164.754,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 17:03:06.999999,2,5,2010-06-20 17:24:20.000000,2010-06-20 16:49:49.999999,6527.95,3101.401,12943.509
6089061_1_3,6083095_3_2,1,1,2010-06-20 16:54:09.000000,2,6,2010-06-20 17:15:20.000000,2010-06-20 16:49:37.000000,12049.372,1134.047,12943.509
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:02:57.000000,1,1,2010-06-20 17:23:44.000000,2010-06-20 16:52:41.000001,11187.231,2678.233,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:03:05.999999,1,2,2010-06-20 17:24:44.000000,2010-06-20 16:52:30.000000,7087.621,2725.158,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:02:54.000000,1,3,2010-06-20 17:23:44.000000,2010-06-20 16:52:51.999999,7159.545,2653.234,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:03:51.000000,1,5,2010-06-20 17:24:44.000000,2010-06-20 16:51:47.000001,6767.942,2858.359,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:03:58.000000,1,6,2010-06-20 17:24:44.000000,2010-06-20 16:50:00.000001,6581.476,3075.092,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:04:37.000000,1,7,2010-06-20 17:25:44.000000,2010-06-20 16:50:16.000000,6582.433,3281.925,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:04:37.000000,2,1,2010-06-20 17:25:44.000000,2010-06-20 16:50:16.000000,6582.433,3281.925,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:03:26.000001,2,2,2010-06-20 17:24:44.000000,2010-06-20 16:49:44.000000,6496.142,3522.755,13800.504
6089061_1_3,6088184_1_2,1,1,2010-06-20 17:04:58.000000,2,3,2010-06-20 17:25:44.000000,2010-06-20 16:49:12.000001,6546.417,3956.156,13800.504
6072331_1_2,6042110_2_3,1,1,2010-06-25 15:12:12.000000,1,1,2010-06-25 15:32:32.000002,2010-06-25 15:07:03.999999,1566.492,1353.699,8773.501
6072331_1_2,6042110_2_3,1,1,2010-06-25 15:09:59.000000,1,2,2010-06-25 15:29:32.000002,2010-06-25 15:06:20.999999,1701.006,1064.894,8773.501
6072331_1_2,6042110_2_3,1,1,2010-06-25 15:10:17.999999,1,3,2010-06-25 15:30:32.000002,2010-06-25 15:06:17.000000,1656.319,1109.581,8773.501
6072331_1_2,6042110_2_3,1,1,2010-06-25 15:10:17.999999,2,1,2010-06-25 15:30:32.000002,2010-06-25 15:06:17.000000,1656.319,1109.581,8773.501
6072331_1_2,6076781_1_3,1,1,2010-06-25 15:12:12.000000,1,1,2010-06-25 15:32:32.000002,2010-06-25 15:07:03.999999,1566.492,1353.699,8773.501
6072331_1_2,6076781_1_3,1,1,2010-06-25 15:09:59.000000,1,2,2010-06-25 15:29:32.000002,2010-06-25 15:06:20.999999,1701.006,1064.894,8773.501
6072331_1_2,6076781_1_3,1,1,2010-06-25 15:10:17.999999,1,3,2010-06-25 15:30:32.000002,2010-06-25 15:06:17.000000,1656.319,1109.581,8773.501
6072331_1_2,6076781_1_3,1,1,2010-06-25 15:10:17.999999,2,1,2010-06-25 15:30:32.000002,2010-06-25 15:06:17.000000,1656.319,1109.581,8773.501
6035985_2_1,6031981_1_1,1,1,2010-05-10 07:17:10.000000,1,1,2010-05-10 07:43:02.999999,2010-05-10 07:03:56.000001,1142.105,3733.331,17139.108
6035985_2_1,6031981_1_1,1,1,2010-05-10 07:18:26.999999,1,2,2010-05-10 07:44:02.999999,2010-05-10 07:03:00.000001,901.844,3355.916,17139.108
6035985_2_1,6031981_1_1,1,1,2010-05-10 07:19:48.000000,1,3,2010-05-10 07:45:02.999999,2010-05-10 07:02:52.000000,815.553,3442.206,17139.108
6035985_2_1,6031981_1_1,1,1,2010-05-10 07:21:48.000000,2,1,2010-05-10 07:47:02.999999,2010-05-10 07:02:52.000000,815.553,3442.206,17139.108
6035985_2_1,6031981_1_1,1,1,2010-05-10 07:17:15.000001,2,2,2010-05-10 07:43:02.999999,2010-05-10 07:08:37.000000,4488.87,1635.082,17139.108
6035985_2_1,6031981_1_1,1,1,2010-05-10 07:17:15.000001,3,1,2010-05-10 07:43:02.999999,2010-05-10 07:08:37.000000,4488.87,1635.082,17139.108
6103005_1_1,6126628_5_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6103005_1_1,6126628_1_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6103005_1_1,6126628_6_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6103005_1_1,6126628_4_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6011123_1_5,6042178_1_3,1,1,2010-05-14 21:15:46.000000,1,1,2010-05-14 21:34:29.000000,2010-05-14 21:05:59.000000,2518.159,4047.286,14723.825
6011123_1_5,6042178_1_3,1,1,2010-05-14 21:16:45.999998,1,3,2010-05-14 21:35:29.000000,2010-05-14 21:06:26.000001,2527.928,3997.22,14723.825
6011123_1_5,6042178_1_3,1,1,2010-05-14 21:13:45.000000,1,4,2010-05-14 21:32:29.000000,2010-05-14 21:06:55.000000,2573.752,3499.649,14723.825
6011123_1_5,6042178_1_3,1,1,2010-05-14 21:15:45.000000,2,1,2010-05-14 21:34:29.000000,2010-05-14 21:06:55.000000,2573.752,3499.649,14723.825
6011123_1_5,6042178_1_3,1,1,2010-05-14 21:33:46.999999,2,2,2010-05-14 21:52:29.000000,2010-05-14 21:03:17.000000,1388.59,6949.404,14723.825
6028430_2_8,6027237_1_2,1,1,2010-05-07 18:16:04.000000,1,1,2010-05-07 18:36:06.000000,2010-05-07 18:14:18.000000,1382.227,437.334,9332.597
6028430_2_8,6027237_1_2,1,1,2010-05-07 18:15:58.000000,1,2,2010-05-07 18:35:06.000000,2010-05-07 18:13:10.000001,1071.08,747.727,9332.597
6028430_2_8,6027237_1_2,1,1,2010-05-07 18:17:40.000000,1,3,2010-05-07 18:37:06.000000,2010-05-07 18:13:10.000000,1036.977,1252.992,9332.597
6028430_2_8,6027237_1_2,1,1,2010-05-07 18:17:40.000000,2,1,2010-05-07 18:37:06.000000,2010-05-07 18:13:10.000000,1036.977,1252.992,9332.597
6030322_2_6,6087474_1_3,1,1,2010-09-15 19:34:08.000001,1,3,2010-09-15 19:55:05.000000,2010-09-15 19:32:41.000000,693.998,655.232,16204.244
6030322_2_6,6087474_1_3,1,1,2010-09-15 19:34:29.000000,1,4,2010-09-15 19:55:05.000000,2010-09-15 19:32:36.000000,607.707,741.522,16204.244
6030322_2_6,6087474_1_3,1,1,2010-09-15 19:34:29.000000,2,1,2010-09-15 19:55:05.000000,2010-09-15 19:32:36.000000,607.707,741.522,16204.244
6101645_1_1,6125462_1_1,1,1,2010-10-22 08:16:10.000000,2,16,2010-10-22 08:36:08.000000,2010-10-22 08:11:27.000000,3120.1,1309.744,4381.925
6101645_1_1,6125462_1_1,1,1,2010-10-22 08:19:46.999998,2,17,2010-10-22 08:39:08.000000,2010-10-22 08:09:02.000000,2519.155,2458.307,4381.925
6101645_1_1,6125462_1_1,1,1,2010-10-22 08:22:51.000001,2,18,2010-10-22 08:42:08.000000,2010-10-22 08:06:23.000001,1950.077,2702.754,4381.925
6101645_1_1,6115712_1_1,1,1,2010-10-22 08:16:28.999999,2,9,2010-10-22 08:35:45.000000,2010-10-22 08:11:49.999999,3201.029,1402.832,10476.902
6101645_1_1,6115712_1_1,1,1,2010-10-22 08:16:28.999999,3,1,2010-10-22 08:35:45.000000,2010-10-22 08:11:49.999999,3201.029,1402.832,10476.902
6101645_1_1,6115712_1_1,1,1,2010-10-22 08:15:48.000000,3,2,2010-10-22 08:34:45.000000,2010-10-22 08:11:34.000000,3197.992,1231.852,10476.902
6101645_1_1,6115712_1_1,1,1,2010-10-22 08:16:10.000000,3,3,2010-10-22 08:35:45.000000,2010-10-22 08:11:27.000000,3120.1,1309.744,10476.902
6101645_1_1,6115712_1_1,1,1,2010-10-22 08:16:10.000000,4,1,2010-10-22 08:35:45.000000,2010-10-22 08:11:27.000000,3120.1,1309.744,10476.902
6101645_1_1,6123798_1_1,1,1,2010-10-22 08:15:58.000001,4,6,2010-10-22 08:28:34.000001,2010-10-22 08:05:09.000001,1562.286,2948.042,7027.147
6101645_1_1,6123798_1_1,1,1,2010-10-22 08:15:51.000001,4,7,2010-10-22 08:28:34.000001,2010-10-22 08:06:23.000001,1950.077,2702.754,7027.147
6101645_1_1,6123798_1_1,1,1,2010-10-22 08:17:46.999998,4,8,2010-10-22 08:30:34.000001,2010-10-22 08:09:02.000000,2519.155,2458.307,7027.147
6101645_1_1,6123798_1_1,1,1,2010-10-22 08:16:10.000000,4,9,2010-10-22 08:29:34.000001,2010-10-22 08:11:27.000000,3120.1,1309.744,7027.147
6030989_1_3,6030815_1_1,1,1,2010-05-21 10:45:01.000000,3,3,2010-05-21 10:38:17.000001,2010-05-21 10:36:22.000000,1839.836,646.849,1489.175
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:16:09.000002,1,1,2010-06-07 19:21:57.000000,2010-06-07 18:52:25.000000,2324.0,5294.605,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:12:45.000000,1,2,2010-06-07 19:17:57.000000,2010-06-07 18:50:29.999999,1619.118,5008.075,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:13:03.000000,1,3,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:13:03.000000,2,1,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:15:50.000000,2,2,2010-06-07 19:20:57.000000,2010-06-07 18:52:11.999999,1994.519,5730.667,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:14:12.000000,2,3,2010-06-07 19:19:57.000000,2010-06-07 18:53:06.999999,2465.551,5113.1,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:12:38.000001,2,4,2010-06-07 19:17:57.000000,2010-06-07 18:55:50.000000,3184.506,4075.957,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:11:52.000000,2,5,2010-06-07 19:16:57.000000,2010-06-07 18:59:50.000000,4126.759,2975.773,1283.735
6022080_3_6,6027450_1_2,1,1,2010-06-07 19:12:53.000000,2,6,2010-06-07 19:17:57.000000,2010-06-07 19:03:04.000000,4724.904,2374.091,1283.735
6022080_3_6,6031283_2_3,1,1,2010-06-07 19:10:13.000000,1,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:24.000000,3059.973,3327.367,16980.533
6022080_3_6,6031283_2_3,1,1,2010-06-07 19:10:24.999999,1,2,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
6022080_3_6,6031283_2_3,1,1,2010-06-07 19:10:24.999999,2,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
6022080_3_6,6031283_2_3,1,1,2010-06-07 19:10:10.999999,2,2,2010-06-07 19:38:41.000000,2010-06-07 18:52:50.000000,2276.926,4033.075,16980.533
6022080_3_6,6070368_2_2,1,1,2010-06-07 19:11:07.000000,2,3,2010-06-07 19:34:49.000000,2010-06-07 19:01:03.999999,3624.858,1793.12,11779.444
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:16:09.000002,1,1,2010-06-07 19:21:57.000000,2010-06-07 18:52:25.000000,2324.0,5294.605,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:12:45.000000,1,2,2010-06-07 19:17:57.000000,2010-06-07 18:50:29.999999,1619.118,5008.075,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:13:03.000000,1,3,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:13:03.000000,2,1,2010-06-07 19:18:57.000000,2010-06-07 18:50:27.000000,1594.398,5032.795,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:15:50.000000,2,2,2010-06-07 19:20:57.000000,2010-06-07 18:52:11.999999,1994.519,5730.667,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:14:12.000000,2,3,2010-06-07 19:19:57.000000,2010-06-07 18:53:06.999999,2465.551,5113.1,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:12:38.000001,2,4,2010-06-07 19:17:57.000000,2010-06-07 18:55:50.000000,3184.506,4075.957,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:11:52.000000,2,5,2010-06-07 19:16:57.000000,2010-06-07 18:59:50.000000,4126.759,2975.773,1283.735
6022080_3_6,6027444_2_2,1,1,2010-06-07 19:12:53.000000,2,6,2010-06-07 19:17:57.000000,2010-06-07 19:03:04.000000,4724.904,2374.091,1283.735
6022080_3_6,6119023_2_3,1,1,2010-06-07 19:10:13.000000,1,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:24.000000,3059.973,3327.367,16980.533
6022080_3_6,6119023_2_3,1,1,2010-06-07 19:10:24.999999,1,2,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
6022080_3_6,6119023_2_3,1,1,2010-06-07 19:10:24.999999,2,1,2010-06-07 19:38:41.000000,2010-06-07 18:55:10.999999,2977.924,3409.416,16980.533
