sampn,hcnty,hhtaz,hhzip,lang,hhnum,hhveh,hmrac,hhinc,hhtel,hstruc,wtrip,strip,ttrips,ttrans,truse,otran,auto,subwy,mbus,EXP1_FINAL_SAT,EXP1_FINAL_SUN,EXP1_FINAL_WKD,EXP1_FINAL_WKNDAY,EXP1_FINAL_WKNTOT,EXP_HH1B_AVGDAY
6122491,"Kings                                             ",1455,"11212",2,2,0,3,1,1,6,,,2,2,1,,,,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122497,"Kings                                             ",1455,"11212",1,2,0,2,1,3,6,,,2,2,1,,,,1,,2.1645000000000000e+03,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6122515,"Kings                                             ",1455,"11212",1,2,0,2,1,1,6,,,4,2,1,,,,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122521,"Kings                                             ",1455,"11212",1,2,1,3,1,1,6,,,0,0,,,,,,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6122524,"Kings                                             ",1455,"11212",1,1,0,2,1,1,6,,,2,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122538,"Kings                                             ",1455,"11212",1,4,1,5,5,3,2,1,,2,4,1,1,,1,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122539,"Kings                                             ",1270,"11213",1,4,0,2,2,3,6,,,3,3,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122567,"Kings                                             ",1266,"11213",1,3,0,2,1,1,6,,,1,1,1,1,,1,,,,3.6919999999999999e+02,,,2.6977971428571425e+02
6122586,"Kings                                             ",1266,"11213",1,5,0,4,1,3,5,,,2,0,,,,,,,,3.1400000000000000e+02,,,2.2944428571428568e+02
6122591,"Kings                                             ",1271,"11213",1,3,0,2,2,3,2,1,,7,10,1,,,1,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122594,"Kings                                             ",1271,"11213",1,3,0,2,1,3,3,1,,6,6,1,,,1,1,,,2.7880000000000001e+02,,,2.0372314285714285e+02
6122613,"Kings                                             ",1271,"11213",1,3,0,2,1,1,2,1,,2,2,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122614,"Kings                                             ",1460,"11213",1,5,0,3,2,3,5,,,4,4,1,,,1,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122617,"Kings                                             ",1271,"11213",2,4,0,3,1,1,6,,,2,2,1,,,,1,,,3.1400000000000000e+02,,,2.2944428571428568e+02
6122631,"Kings                                             ",1272,"11213",1,5,2,3,2,1,1,,,4,4,1,,,1,,1.6022000000000000e+03,,,8.7650000000000000e+02,1.7529900000000000e+03,2.5618842857142852e+02
6122635,"Kings                                             ",1272,"11213",1,4,0,2,1,3,4,1,,4,2,1,,,,1,,,2.7200000000000000e+02,,,1.9875428571428569e+02
6122663,"Kings                                             ",1332,"11214",1,4,1,1,3,3,2,1,,3,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122687,"Kings                                             ",1332,"11214",1,3,1,1,1,3,6,,,2,2,1,,,,1,,,3.6919999999999999e+02,,,2.6977971428571425e+02
6122689,"Kings                                             ",1328,"11214",1,2,1,4,6,3,4,1,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122704,"Kings                                             ",1329,"11214",1,5,2,4,2,3,1,1,,3,0,,,,,,,,2.5140000000000001e+02,,,1.8370157142857141e+02
6122709,"Kings                                             ",1329,"11214",1,2,1,1,3,3,2,,,4,0,,,,,,,1.6664000000000001e+03,,9.8529999999999995e+02,1.9706199999999999e+03,2.8798911428571421e+02
6122750,"Kings                                             ",1359,"11218",1,6,2,4,2,3,3,1,,2,2,1,,,1,1,,1.6280999999999999e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6122761,"Kings                                             ",1359,"11218",1,2,1,1,5,3,2,1,,9,6,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122767,"Kings                                             ",1359,"11218",1,2,0,1,2,1,6,,,4,0,,,,,,2.5325999999999999e+03,,,8.2329999999999995e+02,1.6465200000000000e+03,2.4063882857142855e+02
6122768,"Kings                                             ",1359,"11218",1,1,0,1,1,3,4,,,0,0,,,,,,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6122776,"Kings                                             ",1232,"11218",1,1,0,1,5,3,4,1,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122800,"Kings                                             ",1379,"11218",1,3,2,5,1,3,6,,,0,0,,,,,,,,3.6919999999999999e+02,,,2.6977971428571425e+02
6122829,"Kings                                             ",1366,"11219",1,2,0,1,2,1,4,1,,4,0,,,,,,,,3.3269999999999999e+02,,,2.4310864285714283e+02
6122834,"Kings                                             ",1366,"11219",1,4,1,1,2,3,3,,,0,0,,,,,,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6122838,"Kings                                             ",1366,"11219",1,6,1,1,2,3,1,1,1,7,0,,,,,,,,2.5140000000000001e+02,,,1.8370157142857141e+02
6122849,"Kings                                             ",1367,"11219",1,7,0,1,2,1,1,,,0,0,,,,,,,,2.5140000000000001e+02,,,1.8370157142857141e+02
6122868,"Kings                                             ",1367,"11219",1,1,0,1,1,1,6,,,0,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122889,"Kings                                             ",1321,"11219",1,3,3,4,3,3,2,,,8,0,,,,,,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6122895,"Kings                                             ",1321,"11219",1,1,1,5,1,3,4,1,,2,4,1,,,1,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122956,"Kings                                             ",1238,"11220",2,3,0,3,1,1,4,,,3,2,1,,,1,,2.5325999999999999e+03,,,1.0069000000000000e+03,2.0137000000000000e+03,2.9430248571428564e+02
6122965,"Kings                                             ",1238,"11220",2,4,0,3,1,2,1,1,,3,3,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6122970,"Kings                                             ",1243,"11220",1,3,0,5,4,3,6,,,2,4,1,,,1,1,,1.5378000000000000e+03,,1.0542000000000000e+03,2.1083499999999999e+03,3.0812759999999997e+02
6122971,"Kings                                             ",1243,"11220",1,3,2,5,3,3,3,,,4,3,1,,,1,1,,1.3333000000000000e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6122977,"Kings                                             ",1240,"11220",1,2,1,4,1,1,6,,,0,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6122997,"Kings                                             ",1243,"11220",2,1,0,3,1,3,6,,,2,0,,,,,,,2.1645000000000000e+03,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6122999,"Kings                                             ",1251,"11220",1,1,0,1,3,3,4,1,,4,6,1,,,1,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123002,"Kings                                             ",1251,"11220",1,2,1,1,5,1,2,1,,3,3,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123006,"Kings                                             ",1242,"11220",2,6,0,3,2,3,4,,,0,0,,,,,,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123017,"Kings                                             ",1246,"11220",1,2,1,5,2,1,3,,,2,2,1,,,1,,1.5992000000000000e+03,,,7.7439999999999998e+02,1.5488000000000000e+03,2.2634605714285709e+02
6123042,"Kings                                             ",1244,"11220",1,4,2,3,3,3,1,1,,2,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6123050,"Kings                                             ",1252,"11220",1,2,1,3,1,3,6,,,2,0,,,,,,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6123057,"Kings                                             ",1252,"11220",1,2,1,5,5,3,2,,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123090,"Kings                                             ",1246,"11220",1,1,0,1,3,3,4,1,,2,1,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123102,"Kings                                             ",1245,"11220",1,5,0,3,1,3,6,,,3,0,,,,,,,,3.1400000000000000e+02,,,2.2944428571428568e+02
6123118,"Kings                                             ",1249,"11220",2,3,0,3,2,1,1,,,2,1,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123126,"Kings                                             ",1249,"11220",1,6,1,4,1,3,3,1,,5,0,,,,,,,,2.7200000000000000e+02,,,1.9875428571428569e+02
6123132,"Kings                                             ",1254,"11220",1,3,3,1,4,3,2,1,,2,0,,,,,,,,3.3950000000000000e+02,,,2.4807749999999999e+02
6123177,"Kings                                             ",1244,"11220",1,2,0,3,2,3,4,1,1,3,4,1,,,1,1,,,3.3269999999999999e+02,,,2.4310864285714283e+02
6123183,"Kings                                             ",1120,"11221",1,5,1,2,4,3,2,1,,4,4,1,,,1,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6123187,"Kings                                             ",1122,"11221",1,2,0,2,2,3,4,,,4,6,1,,,1,1,,,3.3269999999999999e+02,,,2.4310864285714283e+02
6123211,"Kings                                             ",1131,"11221",1,2,0,2,2,3,5,,,2,2,1,,,,1,,1.3333000000000000e+03,,8.2329999999999995e+02,1.6465200000000000e+03,2.4063882857142855e+02
6123219,"Kings                                             ",1165,"11221",1,1,0,5,1,2,6,1,,4,3,1,,,1,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6123240,"Kings                                             ",1166,"11221",2,3,0,3,2,3,2,1,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123266,"Kings                                             ",1166,"11221",1,1,0,2,3,3,4,1,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123277,"Kings                                             ",1159,"11221",2,3,0,3,2,1,4,,,2,0,,,,,,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6123288,"Kings                                             ",1159,"11221",1,3,2,2,3,3,1,,,4,0,,,,,,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6123294,"Kings                                             ",1159,"11221",1,1,0,2,1,1,6,,,3,2,1,,,,1,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6123297,"Kings                                             ",1160,"11221",2,3,1,3,1,3,1,1,,5,5,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123299,"Kings                                             ",1160,"11221",1,3,0,3,2,3,3,,,0,0,,,,,,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123322,"Kings                                             ",1151,"11221",2,1,0,3,1,3,6,,,2,4,1,,,1,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6123323,"Kings                                             ",1151,"11221",1,4,1,3,2,3,1,1,,2,2,1,,,1,,,,2.5140000000000001e+02,,,1.8370157142857141e+02
6123337,"Kings                                             ",1151,"11221",2,1,0,3,2,1,6,,,2,2,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123347,"Kings                                             ",1151,"11221",1,3,0,1,1,2,2,1,,4,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123349,"Kings                                             ",1151,"11221",1,1,0,3,1,3,6,,,2,2,1,,,1,,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6123354,"Kings                                             ",1152,"11221",1,4,3,3,2,3,6,,1,3,3,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123370,"Kings                                             ",1152,"11221",1,4,1,5,2,3,5,,,6,6,1,,,,1,2.5325999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123389,"Kings                                             ",1440,"11223",1,5,0,1,3,3,4,1,,2,2,1,,,1,,,,2.5500000000000000e+02,,,1.8633214285714283e+02
6123392,"Kings                                             ",1440,"11223",1,4,1,1,4,3,1,,,2,1,1,,,,1,,2.1268000000000002e+03,,1.1178000000000000e+03,2.2355599999999999e+03,3.2671697142857141e+02
6123394,"Kings                                             ",1440,"11223",1,3,1,1,2,3,1,1,,4,5,1,,,1,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123401,"Kings                                             ",1538,"11223",1,5,1,5,2,3,2,1,,4,2,1,,,1,,1.6022000000000000e+03,,,8.7650000000000000e+02,1.7529900000000000e+03,2.5618842857142852e+02
6123406,"Kings                                             ",1538,"11223",1,3,0,2,1,3,2,,,2,1,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123430,"Kings                                             ",1538,"11223",1,3,1,1,3,3,1,1,,4,4,1,,,1,1,,,3.3950000000000000e+02,,,2.4807749999999999e+02
6123444,"Kings                                             ",1384,"11224",1,2,1,2,1,3,4,1,1,3,5,1,,,1,1,,,3.0010000000000002e+02,,,2.1928735714285713e+02
6123462,"Kings                                             ",1399,"11224",1,1,0,3,3,3,4,,,0,0,,,,,,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123475,"Kings                                             ",1384,"11224",1,4,2,5,3,3,3,1,,5,5,1,,,1,1,,,2.5500000000000000e+02,,,1.8633214285714283e+02
6123476,"Kings                                             ",1384,"11224",1,5,1,4,2,3,4,1,,2,2,1,,,1,,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6123506,"Kings                                             ",1384,"11224",1,2,1,3,1,3,2,1,,3,2,1,,,,1,,1.3333000000000000e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123520,"Kings                                             ",1384,"11224",1,1,1,2,3,3,6,,,3,0,,,,,,,,3.2869999999999999e+02,,,2.4018578571428569e+02
6123522,"Kings                                             ",1384,"11224",1,3,2,2,2,3,1,,,2,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123527,"Kings                                             ",1386,"11224",1,3,0,2,2,3,4,,,2,2,1,,,1,,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6123542,"Kings                                             ",1385,"11224",1,4,0,2,1,1,3,,,0,0,,,,,,,,2.7200000000000000e+02,,,1.9875428571428569e+02
6123575,"Kings                                             ",1385,"11224",1,3,1,1,1,3,6,,,2,4,1,,,1,1,,,3.6919999999999999e+02,,,2.6977971428571425e+02
6123581,"Kings                                             ",1385,"11224",1,3,1,1,3,3,1,1,,4,4,1,,,1,,,,3.3950000000000000e+02,,,2.4807749999999999e+02
6123591,"Kings                                             ",1389,"11224",1,1,0,1,2,2,4,1,,2,2,1,,,1,,,,2.7250000000000000e+02,,,1.9911964285714282e+02
6123599,"Kings                                             ",1343,"11228",1,2,1,1,2,2,2,1,,5,5,1,,,1,,,,2.5259999999999999e+02,,,1.8457842857142853e+02
6123612,"Kings                                             ",1446,"11229",1,1,0,1,2,3,4,1,,5,5,1,,,1,1,,,2.7250000000000000e+02,,,1.9911964285714282e+02
6123618,"Kings                                             ",1444,"11229",1,2,1,1,2,1,2,1,,2,4,1,,,1,1,,,2.5259999999999999e+02,,,1.8457842857142853e+02
6123638,"Kings                                             ",1437,"11229",1,4,1,4,1,3,2,1,,4,5,1,,,1,1,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123645,"Kings                                             ",1437,"11229",1,3,1,1,4,3,2,1,,5,4,1,,,1,,,,3.3950000000000000e+02,,,2.4807749999999999e+02
6123646,"Kings                                             ",1437,"11229",1,4,1,1,4,3,1,1,,3,2,1,,,1,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6123652,"Kings                                             ",1444,"11229",1,3,1,1,2,3,3,,,2,0,,,,,,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6123658,"Kings                                             ",1432,"11229",1,4,0,2,3,1,1,,,2,2,1,,,,1,,2.1268000000000002e+03,,1.1178000000000000e+03,2.2355599999999999e+03,3.2671697142857141e+02
6123673,"Kings                                             ",1432,"11229",1,3,0,2,2,3,4,,,0,0,,,,,,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123674,"Kings                                             ",1432,"11229",1,3,1,2,2,3,3,,,3,0,,,,,,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6123678,"Kings                                             ",1432,"11229",1,2,0,2,2,3,2,,,2,0,,,,,,1.5600999999999999e+03,,,8.2089999999999998e+02,1.6417500000000000e+03,2.3993734285714282e+02
6123711,"Kings                                             ",1444,"11229",1,3,1,1,5,3,1,1,,2,2,1,,,1,,,,2.7389999999999998e+02,,,2.0014264285714285e+02
6123715,"Kings                                             ",1198,"11231",1,4,2,1,2,3,3,1,,3,5,1,,,1,1,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6123728,"Kings                                             ",1198,"11231",2,4,1,3,1,3,2,,,2,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6123732,"Kings                                             ",1198,"11231",2,6,1,3,2,1,1,,,2,2,1,,,,1,,,2.5140000000000001e+02,,,1.8370157142857141e+02
6123736,"Kings                                             ",1198,"11231",1,2,0,2,1,1,5,,,2,2,1,,,,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6123739,"Kings                                             ",1198,"11231",1,2,0,3,1,1,6,,,0,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
