transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6120502_1_1,6:401445,6094751_1_2,1,61.0197559455,41.1686795982,26.4235644093
6120502_1_1,6:401445,6094751_1_2,3,61.0197559455,42.4576925964,25.7812180845
6120502_1_1,6:401445,6094751_1_2,8,61.0197559455,58.3381009285,23.3591467185
6120502_1_1,6:401445,6094751_1_2,9,61.0197559455,60.821497122,20.875750525
6120502_1_1,6:401446,6094751_1_2,1,61.0197559455,41.1953193264,26.4502041375
6120502_1_1,6:401446,6094751_1_2,3,61.0197559455,42.5876656579,25.911191146
6120502_1_1,6:401446,6094751_1_2,8,61.0197559455,58.3430633527,23.3641091426
6120502_1_1,6:401446,6094751_1_2,9,61.0197559455,60.8264595461,20.8807129492
6120502_1_1,6:401447,6094751_1_2,1,61.0197559455,41.186013472,26.4408982831
6120502_1_1,6:401447,6094751_1_2,3,61.0197559455,42.6150264568,25.9385519449
6120502_1_1,6:401447,6094751_1_2,8,61.0197559455,58.0071424229,23.0281882129
6120502_1_1,6:401447,6094751_1_2,9,61.0197559455,60.4905386164,20.5447920194
6120502_1_1,6:401448,6094751_1_2,1,61.0197559455,41.3153719415,26.5702567526
6120502_1_1,6:401448,6094751_1_2,3,61.0197559455,42.744384933,26.0679104211
6120502_1_1,6:401448,6094751_1_2,8,61.0197559455,57.8903650641,22.911410854
6120502_1_1,6:401448,6094751_1_2,9,61.0197559455,60.3737612575,20.4280146606
6120502_1_1,6:402517,6094751_1_2,1,61.0197559455,39.4046759625,24.6595607736
6120502_1_1,6:402517,6094751_1_2,3,61.0197559455,40.8336889573,24.1572144454
6120502_1_1,6:402517,6094751_1_2,8,61.0197559455,55.8772814737,20.8983272636
6120502_1_1,6:402517,6094751_1_2,9,61.0197559455,58.3606776671,18.4149310702
6120502_1_1,6:402517,6094751_1_2,10,61.0197559455,59.9975949048,16.7780138325
6120502_1_1,6:402517,6094751_1_2,11,61.0197559455,60.9876594945,15.7879492428
6120502_1_1,6:402518,6094751_1_2,1,61.0197559455,39.8173619803,25.0722467914
6120502_1_1,6:402518,6094751_1_2,3,61.0197559455,41.2463749685,24.5699004565
6120502_1_1,6:402518,6094751_1_2,8,61.0197559455,55.8799292908,20.9009750808
6120502_1_1,6:402518,6094751_1_2,9,61.0197559455,58.3633254843,18.4175788873
6120502_1_1,6:402518,6094751_1_2,10,61.0197559455,60.000242722,16.7806616496
6120502_1_1,6:402518,6094751_1_2,11,61.0197559455,60.9903073117,15.7905970599
6120502_1_1,6:402519,6094751_1_2,1,61.0197559455,39.8092574815,25.0641422926
6120502_1_1,6:402519,6094751_1_2,3,61.0197559455,41.2382704663,24.5617959544
6120502_1_1,6:402519,6094751_1_2,8,61.0197559455,53.9199069003,18.9409526902
6120502_1_1,6:402519,6094751_1_2,9,61.0197559455,56.4033030937,16.4575564968
6120502_1_1,6:402519,6094751_1_2,10,61.0197559455,58.0402203314,14.8206392591
6120502_1_1,6:402519,6094751_1_2,11,61.0197559455,59.0302849211,13.8305746694
6120502_1_1,6:402520,6094751_1_2,1,61.0197559455,40.1619395913,25.4168244025
6120502_1_1,6:402520,6094751_1_2,3,61.0197559455,41.5909525795,24.9144780676
6120502_1_1,6:402520,6094751_1_2,8,61.0197559455,53.697728082,18.718773872
6120502_1_1,6:402520,6094751_1_2,9,61.0197559455,56.2177909421,16.2720443452
6120502_1_1,6:402520,6094751_1_2,10,61.0197559455,57.7713748465,14.5517937741
6120502_1_1,6:402520,6094751_1_2,11,61.0197559455,58.8047727695,13.6050625178
6120502_1_1,6:402520,6094751_1_2,12,61.0197559455,59.876397268,12.5651161223
6120502_1_1,6:402521,6094751_1_2,1,61.0197559455,40.228896248,25.4837810592
6120502_1_1,6:402521,6094751_1_2,3,61.0197559455,41.6579092362,24.9814347243
6120502_1_1,6:402521,6094751_1_2,8,61.0197559455,53.7646847454,18.7857305353
6120502_1_1,6:402521,6094751_1_2,9,61.0197559455,56.2847476055,16.3390010085
6120502_1_1,6:402521,6094751_1_2,10,61.0197559455,57.8383315132,14.6187504408
6120502_1_1,6:402521,6094751_1_2,11,61.0197559455,58.8717294296,13.6720191778
6120502_1_1,6:402521,6094751_1_2,12,61.0197559455,59.8234954027,12.512214257
6124493_1_1,11:221,6119629_1_4,1,49.2221249691,48.6719418058,25.2617148162
6124493_1_1,11:222,6119629_1_4,1,49.2221249691,48.780224602,25.3699976125
6124493_1_1,11:224,6119629_1_4,1,49.2221249691,48.7869670179,25.3767400284
6124493_1_1,11:225,6119629_1_4,1,49.2221249691,46.2196249135,22.809397924
6124493_1_1,11:225,6119629_1_4,7,49.2221249691,47.5174725124,22.1848836519
6124493_1_1,11:225,6119629_1_4,8,49.2221249691,48.8868337763,21.2621890479
6124493_1_1,11:226,6119629_1_4,1,49.2221249691,47.0573572135,23.647130224
6124493_1_1,11:226,6119629_1_4,7,49.2221249691,48.3552048156,23.0226159552
6124493_1_1,11:227,6119629_1_4,1,49.2221249691,46.5138057534,23.1035787639
6124493_1_1,11:227,6119629_1_4,7,49.2221249691,47.8116533522,22.4790644917
6124493_1_1,11:227,6119629_1_4,8,49.2221249691,49.1810146229,21.5563698944
6125994_1_1,11:225,6094751_1_1,1,59.195100004,59.1087282144,20.7777928051
6141516_1_3,4:135N,6141460_1_2,8,93.5406238004,59.8178166622,43.0641663187
6141516_1_3,4:135N,6141460_1_2,9,93.5406238004,60.5032028561,42.3787801248
6141516_1_3,4:135N,6141460_1_2,12,93.5406238004,64.1011529889,38.780829992
6141516_1_3,4:131N,6141460_1_2,8,93.5406238004,60.6057725671,43.8521222235
6141516_1_3,4:131N,6141460_1_2,9,93.5406238004,61.2911587609,43.1667360297
6141516_1_3,4:131N,6141460_1_2,12,93.5406238004,64.8891088938,39.5687858968
6141516_1_3,4:130N,6141460_1_2,3,93.5406238004,52.8337161389,49.6050491215
6141516_1_3,4:130N,6141460_1_2,6,93.5406238004,53.5124272548,48.9263380056
6141516_1_3,4:130N,6141460_1_2,7,93.5406238004,58.9290215647,43.5097436957
6141516_1_3,4:130N,6141460_1_2,8,93.5406238004,59.5962078019,42.8425574584
6141516_1_3,4:130N,6141460_1_2,9,93.5406238004,60.2815939958,42.1571712645
6141516_1_3,4:130N,6141460_1_2,10,93.5406238004,61.9954385167,40.4433267436
6141516_1_3,4:130N,6141460_1_2,12,93.5406238004,63.8795441286,38.5592211317
6141516_1_3,4:129N,6141460_1_2,3,93.5406238004,51.2929964525,48.0643294351
6141516_1_3,4:129N,6141460_1_2,6,93.5406238004,51.9717075684,47.3856183192
6141516_1_3,4:129N,6141460_1_2,7,93.5406238004,57.3883018783,41.9690240093
6141516_1_3,4:129N,6141460_1_2,8,93.5406238004,58.0554881156,41.3018377721
6141516_1_3,4:129N,6141460_1_2,9,93.5406238004,58.7408743094,40.6164515782
6141516_1_3,4:129N,6141460_1_2,10,93.5406238004,60.4547188304,38.9026070573
6141516_1_3,4:129N,6141460_1_2,12,93.5406238004,62.3388244423,37.0185014454
6141516_1_3,4:128N,6141460_1_2,1,93.5406238004,49.8140977437,49.8140977437
6141516_1_3,4:128N,6141460_1_2,3,93.5406238004,51.4284312524,48.199764235
